ID,Song,Artist,Year,Weeks_in_Charts,Rank,YouTube_Link,ViewCount,Genre
0838,Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,2007,24,4,https://www.youtube.com/watch?v=cRqTvWWX70Y,195000000.0,Hip-Hop
0839,Let Me Hold You,Bow Wow Featuring Omarion,2005,24,4,https://www.youtube.com/watch?v=CX2Acz35XWY,157000000.0,Hip-Hop
0840,Applause,Lady Gaga,2013,23,4,https://www.youtube.com/watch?v=pco91kroVgQ,470000000.0,Pop
0841,Bad Things,Machine Gun Kelly x Camila Cabello,2016,23,4,https://www.youtube.com/watch?v=QpbQ4I3Eidg,543000000.0,Pop
0842,Ella Baila Sola,Eslabon Armado X Peso Pluma,2023,23,4,https://www.youtube.com/watch?v=lZiaYpD9ZrI,788000000.0,Pop
0843,Moscow Mule,Bad Bunny,2022,23,4,https://www.youtube.com/watch?v=p38WgakuYDo,805000000.0,Pop
0844,Too Good At Goodbyes,Sam Smith,2017,23,4,https://www.youtube.com/watch?v=J_ub7Etch2U,1586000000.0,Pop
0845,Break Free,Ariana Grande Featuring Zedd,2014,22,4,https://www.youtube.com/watch?v=L8eRzOYhLuw,1247000000.0,Pop
0846,Lighters,Bad Meets Evil Featuring Bruno Mars,2011,22,4,https://www.youtube.com/watch?v=YWt4wmZ_EMI,217000000.0,Hip-Hop
0847,Birthday Sex,Jeremih,2009,20,4,https://www.youtube.com/watch?v=vYMxOzxKYYo,291000000.0,R&B
0848,Cleanin' Out My Closet,Eminem,2002,20,4,https://www.youtube.com/watch?v=RQ9_TKayu9s,478000000.0,Hip-Hop
0849,DNA.,Kendrick Lamar,2017,20,4,https://www.youtube.com/watch?v=NLZRYQMLDW4,284000000.0,Hip-Hop
0850,FourFiveSeconds,Rihanna & Kanye West & Paul McCartney,2015,20,4,https://www.youtube.com/watch?v=kt0g4dWxEBo,566000000.0,Pop
0851,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,2011,20,4,https://www.youtube.com/watch?v=VA770wpLX-Q,534000000.0,Hip-Hop
0852,Lonely,Akon,2005,20,4,https://www.youtube.com/watch?v=6EEW-9NDM5k,1359000000.0,R&B
0853,Million Reasons,Lady Gaga,2016,20,4,https://www.youtube.com/watch?v=en2D_5TzXCA,352000000.0,Pop
0854,My Place,Nelly Featuring Jaheim,2004,20,4,https://www.youtube.com/watch?v=Vh2I2HabjEM,205000000.0,Hip-Hop
0855,Paper Planes,M.I.A.,2008,20,4,https://www.youtube.com/watch?v=ewRjZoRtu0Y,345000000.0,Pop
0856,Princess Diana,Ice Spice & Nicki Minaj,2023,20,4,https://www.youtube.com/watch?v=CUj2AWEJnwQ,183000000.0,Hip-Hop
0857,The Time (Dirty Bit),The Black Eyed Peas,2010,20,4,https://www.youtube.com/watch?v=JwQZQygg3Lk,715000000.0,Hip-Hop
0858,...Ready For It?,Taylor Swift,2017,19,4,https://www.youtube.com/watch?v=wIft-t-MQuE,389000000.0,Pop
0859,The Real Slim Shady,Eminem,2000,19,4,https://www.youtube.com/watch?v=eJO5HU_7_1w,1175000000.0,Hip-Hop
0860,Call Out My Name,The Weeknd,2018,18,4,https://www.youtube.com/watch?v=M4ZoCHID9GI,1080000000.0,Pop
0861,Chained To The Rhythm,Katy Perry Featuring Skip Marley,2017,15,4,https://www.youtube.com/watch?v=Um7pMggPnug,788000000.0,Pop
0862,Your Idol,Saja Boys: Andrew Choi| Neckwav| Danny Chung| Kevin Woo & samUIL Lee,2025,15,4,https://www.youtube.com/watch?v=cWppAbqm9I8,441000000.0,Pop
0863,California Breeze,Lil Baby,2022,14,4,https://www.youtube.com/watch?v=WyhU6Zb_fhY,200000000.0,Hip-Hop
0864,Sign Of The Times,Harry Styles,2017,13,4,https://www.youtube.com/watch?v=qN4ooNx77u0,1571000000.0,Pop
0865,The Tortured Poets Department,Taylor Swift,2024,7,4,https://www.youtube.com/watch?v=q3zqJs7JUCQ,177000000.0,Pop
0866,ON,BTS,2020,2,4,https://www.youtube.com/watch?v=gwMa6gpoE9I,683000000.0,Pop
0867,You And Me,Lifehouse,2005,62,5,https://www.youtube.com/watch?v=ac3HkriqdGQ,217000000.0,Rock
0868,Drops Of Jupiter (Tell Me),Train,2001,53,5,https://www.youtube.com/watch?v=7Xf-Lesrkuc,384000000.0,Pop
0869,Pompeii,Bastille,2013,53,5,https://www.youtube.com/watch?v=F90Cw4l-8NY,836000000.0,Pop
0870,Ghost,Justin Bieber,2021,52,5,https://www.youtube.com/watch?v=Fp8msa5uYsc,519000000.0,Pop
0871,Here Without You,3 Doors Down,2003,51,5,https://www.youtube.com/watch?v=kPBzTxZQG5Q,1072000000.0,Rock
0872,Bubbly,Colbie Caillat,2007,47,5,https://www.youtube.com/watch?v=AWGqoCNbsvM,177000000.0,Pop
0873,It's Been Awhile,Staind,2001,46,5,https://www.youtube.com/watch?v=araU0fZj6oQ,296000000.0,Rock
0874,No Guidance,Chris Brown Featuring Drake,2019,46,5,https://www.youtube.com/watch?v=6L_k74BOLag,511000000.0,R&B
0875,Chasing Cars,Snow Patrol,2006,45,5,https://www.youtube.com/watch?v=GemKqzILV4w,428000000.0,Rock
0876,Wherever You Will Go,The Calling,2001,45,5,https://www.youtube.com/watch?v=iAP9AF6DCu4,729000000.0,Rock
0877,Let Her Go,Passenger,2013,43,5,https://www.youtube.com/watch?v=RBumgq5yVrA,4093000000.0,Pop
0878,This Love,Maroon 5,2004,43,5,https://www.youtube.com/watch?v=XPpTgCho5ZA,404000000.0,Pop
0879,Unwritten,Natasha Bedingfield,2005,42,5,https://www.youtube.com/watch?v=b7k0a5hYnSI,190000000.0,Pop
0880,A Thousand Miles,Vanessa Carlton,2002,41,5,https://www.youtube.com/watch?v=Cwkej79U3ek,493000000.0,Pop
0881,She Will Be Loved,Maroon 5,2004,41,5,https://www.youtube.com/watch?v=nIjVuRTm-dc,888000000.0,Pop
0882,Sexy Chick,David Guetta Featuring Akon,2009,40,5,https://www.youtube.com/watch?v=N9hazmsUxrM,376000000.0,Pop
0883,The Middle,Zedd| Maren Morris & Grey,2018,40,5,https://www.youtube.com/watch?v=Lj6Y6JCu-l4,158000000.0,Pop
0884,Attention,Charlie Puth,2017,39,5,https://www.youtube.com/watch?v=nfs8NYg7yQM,1805000000.0,Pop
0885,Ride,Twenty One Pilots,2016,39,5,https://www.youtube.com/watch?v=Pw-0pbY9JeU,1672000000.0,Rock
0886,Blurry,Puddle Of Mudd,2001,38,5,https://www.youtube.com/watch?v=xJJsoquu70o,210000000.0,Rock
0887,Broccoli,D.R.A.M. Featuring Lil Yachty,2016,37,5,https://www.youtube.com/watch?v=K44j-sb1SRY,471000000.0,Hip-Hop
0888,Home,Daughtry,2007,37,5,https://www.youtube.com/watch?v=7bnX-6sJZBw,171000000.0,Rock
0889,I'm Not The Only One,Sam Smith,2014,37,5,https://www.youtube.com/watch?v=nCkpzqqog4k,1776000000.0,Pop
0890,Enemy,Imagine Dragons X JID,2021,36,5,https://www.youtube.com/watch?v=D9G1VOjN_84,491000000.0,Rock
0891,Ni**as in Paris,Jay Z Kanye West,2011,36,5,https://www.youtube.com/watch?v=gG_dA32oH44,463000000.0,Hip-Hop
0892,Wild Ones,Flo Rida Featuring Sia,2012,36,5,https://www.youtube.com/watch?v=bpOR_HuHRNs,702000000.0,Hip-Hop
0893,Boo'd Up,Ella Mai,2018,35,5,https://www.youtube.com/watch?v=6YNZlXfW6Ho,665000000.0,R&B
0894,Want To Want Me,Jason Derulo,2015,35,5,https://www.youtube.com/watch?v=rClUOdS5Zyw,476000000.0,Pop
0895,Here,Alessia Cara,2015,34,5,https://www.youtube.com/watch?v=DArzZ3RvejU,328000000.0,Pop
0896,In My Head,Jason Derulo,2009,34,5,https://www.youtube.com/watch?v=UyG1FG3H6rY,169000000.0,Pop
0897,Follow Me,Uncle Kracker,2001,33,5,https://www.youtube.com/watch?v=0Gjx-ZQuQ_Y,233000000.0,Pop
0898,Let It Go,Idina Menzel,2013,33,5,https://www.youtube.com/watch?v=ifCAfAzOBJM,138000000.0,Pop
0899,Bad At Love,Halsey,2017,32,5,https://www.youtube.com/watch?v=xdYFuCp3m9k,549000000.0,Pop
0900,Bring Me To Life,Evanescence Featuring Paul McCoy,2003,32,5,https://www.youtube.com/watch?v=3YxaaGgTQYM,1746000000.0,Rock
0901,FE!N,Travis Scott Featuring Playboi Carti,2023,32,5,https://www.youtube.com/watch?v=B9synWjqBn8,259000000.0,Hip-Hop
0902,Panini,Lil Nas X,2019,32,5,https://www.youtube.com/watch?v=6swmTBVI83k,634000000.0,Hip-Hop
0903,Halo,Beyonce,2009,31,5,https://www.youtube.com/watch?v=bnVUHWCynig,1821000000.0,R&B
0904,Intentions,Justin Bieber Featuring Quavo,2020,31,5,https://www.youtube.com/watch?v=3AyMjyHu1bA,947000000.0,Pop
0905,Love On The Brain,Rihanna,2016,31,5,https://www.youtube.com/watch?v=QMP-o8WXSPM,448000000.0,Pop
0906,Mask Off,Future,2017,31,5,https://www.youtube.com/watch?v=xvZqHgFz51I,668000000.0,Hip-Hop
0907,Starships,Nicki Minaj,2012,31,5,https://www.youtube.com/watch?v=SeIJmciN8mo,514000000.0,Hip-Hop
0908,Titi Me Pregunto,Bad Bunny,2022,30,5,https://www.youtube.com/watch?v=Cr8K88UcO0s,1091000000.0,Pop
0909,Santa Tell Me,Ariana Grande,2014,29,5,https://www.youtube.com/watch?v=nlR0MkrRklg,333000000.0,Pop
0910,Dakiti,Bad Bunny & Jhay Cortez,2020,28,5,https://www.youtube.com/watch?v=TmKh7lAwnBI,1766000000.0,Pop
0911,No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,2017,28,5,https://www.youtube.com/watch?v=l_lblj8Cq0o,673000000.0,Hip-Hop
0912,Same Old Love,Selena Gomez,2015,28,5,https://www.youtube.com/watch?v=9h30Bx4Klxg,551000000.0,Pop
0913,Dangerous,Kardinal Offishall Featuring Akon,2008,27,5,https://www.youtube.com/watch?v=Ro7yHf_pU14,400000000.0,Hip-Hop
0914,Favorite Song,Toosii,2023,27,5,https://www.youtube.com/watch?v=4D89Qr5vH6U,368000000.0,Hip-Hop
0915,MIA,Bad Bunny Featuring Drake,2018,27,5,https://www.youtube.com/watch?v=OSUxrSe5GbI,1705000000.0,Pop
0916,Wildest Dreams,Taylor Swift,2014,27,5,https://www.youtube.com/watch?v=IdneKLhsWOQ,1019000000.0,Pop
0917,Good For You,Selena Gomez Featuring A$AP Rocky,2015,26,5,https://www.youtube.com/watch?v=1TsVjvEkc4s,550000000.0,Pop
0918,Stickwitu,The Pussycat Dolls,2005,26,5,https://www.youtube.com/watch?v=K1uNjmxJQUo,422000000.0,Pop
0919,This I Promise You,*NSYNC,2000,26,5,https://www.youtube.com/watch?v=6thmPrTxBtI,396000000.0,Pop
0920,Where Have You Been,Rihanna,2011,26,5,https://www.youtube.com/watch?v=HBxt_v0WF6Y,849000000.0,Pop
0921,Look Alive,BlocBoy JB Featuring Drake,2018,25,5,https://www.youtube.com/watch?v=NV-3s2wwC8c,408000000.0,Hip-Hop
0922,Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,2012,24,5,https://www.youtube.com/watch?v=Ys7-6_t7OEQ,1320000000.0,Pop
0923,How To Love,Lil Wayne,2011,24,5,https://www.youtube.com/watch?v=y8Gf4-eT3w0,256000000.0,Hip-Hop
0924,Alejandro,Lady Gaga,2010,23,5,https://www.youtube.com/watch?v=niqrrmev4mA,620000000.0,Pop
0925,Treasure,Bruno Mars,2013,23,5,https://www.youtube.com/watch?v=nPvuNsRccVw,773000000.0,Pop
0926,Bartender,T-Pain Featuring Akon,2007,22,5,https://www.youtube.com/watch?v=Lt2wjJlP2N4,468000000.0,R&B
0927,LoveGame,Lady Gaga,2009,22,5,https://www.youtube.com/watch?v=1mB0tP1I-14,264000000.0,Pop
0928,Rock Your Body,Justin Timberlake,2003,22,5,https://www.youtube.com/watch?v=TSVHoHyErBQ,230000000.0,Pop
0929,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,2016,21,5,https://www.youtube.com/watch?v=a2v_zGWawP0,495000000.0,Hip-Hop
0930,Wiggle,Jason Derulo Featuring Snoop Dogg,2014,21,5,https://www.youtube.com/watch?v=hiP14ED28CA,1032000000.0,Pop
0931,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,2007,20,5,https://www.youtube.com/watch?v=5RDSkR8_AQ0,409000000.0,Hip-Hop
0932,Baby,Justin Bieber Featuring Ludacris,2010,20,5,https://www.youtube.com/watch?v=kffacxfA7G4,3686000000.0,Pop
0933,Monaco,Bad Bunny,2023,20,5,https://www.youtube.com/watch?v=_PJvpq8uOZM,234000000.0,Pop
0934,Redrum,21 Savage,2024,20,5,https://www.youtube.com/watch?v=U4mADkt6o-M,166000000.0,Hip-Hop
0935,Smokin Out The Window,Silk Sonic (Bruno Mars & Anderson .Paak),2021,20,5,https://www.youtube.com/watch?v=GG7fLOmlhYg,249000000.0,R&B
0936,Un x100to,Grupo Frontera X Bad Bunny,2023,20,5,https://www.youtube.com/watch?v=3inw26U-os4,1120000000.0,Pop
0937,Wishing Well,Juice WRLD,2020,20,5,https://www.youtube.com/watch?v=C5i-UnuUKUI,341000000.0,Hip-Hop
0938,Wonderful,Ja Rule Featuring R. Kelly & Ashanti,2004,20,5,https://www.youtube.com/watch?v=QVXE1EzMrfw,340000000.0,Hip-Hop
0939,Standing Next To You,Jung Kook,2023,19,5,https://www.youtube.com/watch?v=UNo0TG9LwwI,231000000.0,Pop
0940,Gentleman,PSY,2013,15,5,https://www.youtube.com/watch?v=ASO_zypdnsQ,1746000000.0,Pop
0941,No Brainer,DJ Khaled Featuring Justin Bieber| Chance The Rapper & Quavo,2018,15,5,https://www.youtube.com/watch?v=weeI1G46q0o,1928000000.0,Hip-Hop
0942,Stupid Love,Lady Gaga,2020,10,5,https://www.youtube.com/watch?v=5L6xyaeiV58,169000000.0,Pop
0943,3D,Jung Kook & Jack Harlow,2023,9,5,https://www.youtube.com/watch?v=mHNCM-YALSA,287000000.0,Pop
0944,I'm Yours,Jason Mraz,2008,76,6,https://www.youtube.com/watch?v=EkHTsc9PU2A,925000000.0,Pop
0945,Demons,Imagine Dragons,2013,61,6,https://www.youtube.com/watch?v=mWRsgZuwf_8,1275000000.0,Rock
0946,What Hurts The Most,Rascal Flatts,2006,51,6,https://www.youtube.com/watch?v=7qH4qyi1-Ys,202000000.0,Rock
0947,Adore You,Harry Styles,2019,50,6,https://www.youtube.com/watch?v=VF-r5TtlT9w,479000000.0,Pop
0948,Rockstar,Nickelback,2006,49,6,https://www.youtube.com/watch?v=DmeUuoxyt_E,385000000.0,Rock
0949,New Rules,Dua Lipa,2017,47,6,https://www.youtube.com/watch?v=k2qgadSvNyU,3298000000.0,Pop
0950,Breakaway,Kelly Clarkson,2004,46,6,https://www.youtube.com/watch?v=c-3vPxKdj6o,160000000.0,Pop
0951,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,2013,44,6,https://www.youtube.com/watch?v=cmSbXsFE3l8,725000000.0,Pop
0952,For The Night,Pop Smoke Featuring Lil Baby & DaBaby,2020,43,6,https://www.youtube.com/watch?v=Q9pjm4cNsfc,616000000.0,Hip-Hop
0953,Body Like A Back Road,Sam Hunt,2017,41,6,https://www.youtube.com/watch?v=Mdh2p03cRfw,314000000.0,Pop
0954,Home,Phillip Phillips,2012,40,6,https://www.youtube.com/watch?v=oozQ4yV__Vw,175000000.0,Pop
0955,Treat You Better,Shawn Mendes,2016,39,6,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2749000000.0,Pop
0956,Team,Lorde,2013,38,6,https://www.youtube.com/watch?v=nlcIKh6sBtc,1009000000.0,Pop
0957,Going Bad,Meek Mill Featuring Drake,2018,37,6,https://www.youtube.com/watch?v=S1gp0m4B5p8,198000000.0,Hip-Hop
0958,Never Be The Same,Camila Cabello,2017,37,6,https://www.youtube.com/watch?v=Ph54wQG8ynk,321000000.0,Pop
0959,Dance The Night,Dua Lipa,2023,35,6,https://www.youtube.com/watch?v=OiC1rgCPmUQ,231000000.0,Pop
0960,Sorry Not Sorry,Demi Lovato,2017,35,6,https://www.youtube.com/watch?v=-MsvER1dpjM,546000000.0,Pop
0961,One Last Breath,Creed,2002,34,6,https://www.youtube.com/watch?v=qnkuBUAwfe0,492000000.0,Rock
0962,There's Nothing Holdin' Me Back,Shawn Mendes,2017,34,6,https://www.youtube.com/watch?v=dT2owtxkU8k,1454000000.0,Pop
0963,Castle On The Hill,Ed Sheeran,2017,33,6,https://www.youtube.com/watch?v=K0ibBPhiaG0,585000000.0,Pop
0964,Don't You Worry Child,Swedish House Mafia Featuring John Martin,2012,33,6,https://www.youtube.com/watch?v=1y6smkh6c-0,1153000000.0,Pop
0965,Story Of My Life,One Direction,2013,32,6,https://www.youtube.com/watch?v=W-TE_Ys4iwM,1074000000.0,Pop
0966,Style,Taylor Swift,2014,32,6,https://www.youtube.com/watch?v=-CmadmM5cOk,960000000.0,Pop
0967,Don't Tell 'Em,Jeremih Featuring YG,2014,31,6,https://www.youtube.com/watch?v=MqyCoAgiGnI,183000000.0,R&B
0968,Fight Song,Rachel Platten,2015,31,6,https://www.youtube.com/watch?v=xo1VInw-SKc,705000000.0,Pop
0969,Roses,The Chainsmokers Featuring Rozes,2015,31,6,https://www.youtube.com/watch?v=FyASdjZE0R0,335000000.0,Pop
0970,I Ain't Worried,OneRepublic,2022,30,6,https://www.youtube.com/watch?v=mNEUkkoUoIA,487000000.0,Pop
0971,As Long As You Love Me,Justin Bieber Featuring Big Sean,2012,29,6,https://www.youtube.com/watch?v=R4em3LKQCAQ,533000000.0,Pop
0972,Cooler Than Me,Mike Posner,2010,29,6,https://www.youtube.com/watch?v=foE1mO2yM04,1798000000.0,Pop
0973,Domino,Jessie J,2011,29,6,https://www.youtube.com/watch?v=UJtB55MaoD0,382000000.0,Pop
0974,Lemonade,Internet Money & Gunna Featuring Don Toliver & NAV,2020,29,6,https://www.youtube.com/watch?v=0opZqh_TprM,234000000.0,Hip-Hop
0975,Astronaut In The Ocean,Masked Wolf,2021,28,6,https://www.youtube.com/watch?v=MEg-oqI9qmw,449000000.0,Hip-Hop
0976,Bounce Back,Big Sean,2016,28,6,https://www.youtube.com/watch?v=phr1pOFK1V8,196000000.0,Hip-Hop
0977,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,2012,28,6,https://www.youtube.com/watch?v=crrOl0egI00,172000000.0,R&B
0978,Mo Bamba,Sheck Wes,2018,28,6,https://www.youtube.com/watch?v=VWoIpDVkOH0,481000000.0,Hip-Hop
0979,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,2016,27,6,https://www.youtube.com/watch?v=ANS9sSJA9Yc,780000000.0,Pop
0980,Locked Away,R. City Featuring Adam Levine,2015,27,6,https://www.youtube.com/watch?v=6GUm5g8SG4o,1123000000.0,R&B
0981,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,2011,27,6,https://www.youtube.com/watch?v=8gyLR4NfMiI,589000000.0,R&B
0982,Paparazzi,Lady Gaga,2009,27,6,https://www.youtube.com/watch?v=d2smz_1L2_0,351000000.0,Pop
0983,Wake Me Up When September Ends,Green Day,2005,27,6,https://www.youtube.com/watch?v=NU9JoFKlaZ0,238000000.0,Rock
0984,Bottoms Up,Trey Songz Featuring Nicki Minaj,2010,26,6,https://www.youtube.com/watch?v=ekAXPCphKXQ,150000000.0,R&B
0985,Dani California,Red Hot Chili Peppers,2006,26,6,https://www.youtube.com/watch?v=Sb5aq5HcS1A,417000000.0,Rock
0986,Me Porto Bonito,Bad Bunny & Chencho Corleone,2022,26,6,https://www.youtube.com/watch?v=saGYMhApaH8,1162000000.0,Pop
0987,Hot Boy,Bobby Shmurda,2014,25,6,https://www.youtube.com/watch?v=vJwKKKd2ZYE,999000000.0,Hip-Hop
0988,Whenever; Wherever,Shakira,2001,24,6,https://www.youtube.com/watch?v=weRHyjj34ZE,902000000.0,Pop
0989,Summertime Sadness,Lana Del Rey vs. Cedric Gervais,2013,23,6,https://www.youtube.com/watch?v=akhmS1D2Ce4,182000000.0,Pop
0990,Come & Get It,Selena Gomez,2013,22,6,https://www.youtube.com/watch?v=n-D1EB74Ckg,842000000.0,Pop
0991,Maps,Maroon 5,2014,22,6,https://www.youtube.com/watch?v=NmugSMBh_iI,538000000.0,Pop
0992,Red,Taylor Swift,2012,22,6,https://www.youtube.com/watch?v=Zlot0i3Zykw,259000000.0,Pop
0993,Started From The Bottom,Drake,2013,22,6,https://www.youtube.com/watch?v=RubBzkZzpUA,532000000.0,Hip-Hop
0994,MotorSport,Migos| Nicki Minaj & Cardi B,2017,21,6,https://www.youtube.com/watch?v=PEGccV-NOm8,1206000000.0,Hip-Hop
0995,Shake That,Eminem Featuring Nate Dogg,2005,21,6,https://www.youtube.com/watch?v=WrjwGPb0Hvw,250000000.0,Hip-Hop
0996,Back To December,Taylor Swift,2010,20,6,https://www.youtube.com/watch?v=QUwxKWT6m7U,390000000.0,Pop
0997,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,2003,20,6,https://www.youtube.com/watch?v=_FE194VN6c4,294000000.0,Hip-Hop
0998,New Divide,Linkin Park,2009,20,6,https://www.youtube.com/watch?v=ysSxxIqKNN0,705000000.0,Rock
0999,Paris,The Chainsmokers,2017,20,6,https://www.youtube.com/watch?v=RhU9MZ98jxo,423000000.0,Pop
1000,Take My Breath,The Weeknd,2021,20,6,https://www.youtube.com/watch?v=rhTl_OyehF8,205000000.0,Pop
1001,The Heart Wants What It Wants,Selena Gomez,2014,20,6,https://www.youtube.com/watch?v=ij_0p_6qTss,955000000.0,Pop
1002,Tunnel Vision,Kodak Black,2017,20,6,https://www.youtube.com/watch?v=JzSUgOmP66Q,379000000.0,Hip-Hop
1003,Unfaithful,Rihanna,2006,20,6,https://www.youtube.com/watch?v=rp4UwPZfRis,512000000.0,Pop
1004,You And I,Lady Gaga,2011,20,6,https://www.youtube.com/watch?v=X9YMU0WeBwU,187000000.0,Pop
1005,Just Lose It,Eminem,2004,19,6,https://www.youtube.com/watch?v=9dcVOmEQzKA,332000000.0,Hip-Hop
1006,Outta Control (Remix),50 Cent Feat. Mobb Deep,2005,19,6,https://www.youtube.com/watch?v=Z3Oux1lN__4,222000000.0,Hip-Hop
1007,I Tried,Bone Thugs-N-Harmony Featuring Akon,2007,18,6,https://www.youtube.com/watch?v=q4EiBFUpFXg,214000000.0,Hip-Hop
1008,The Fox,Ylvis,2013,18,6,https://www.youtube.com/watch?v=jofNR_WkoCE,1204000000.0,Pop
1009,No Sleep,Wiz Khalifa,2011,15,6,https://www.youtube.com/watch?v=KuVAeTHqijk,199000000.0,Hip-Hop
1010,Lucky You,Eminem Featuring Joyner Lucas,2018,14,6,https://www.youtube.com/watch?v=mvSItvjFE1c,201000000.0,Hip-Hop
1011,I Love It,Kanye West & Lil Pump,2018,12,6,https://www.youtube.com/watch?v=cwQgjq0mCdE,689000000.0,Hip-Hop
1012,I Want To Break Free - Remastered 2011,Queen,1984,999,999,https://www.youtube.com/watch?v=f4Mc-NYPHaQ,585000000.0,Rock
1013,Imagine - Remastered 2010,John Lennon,1971,999,999,https://www.youtube.com/watch?v=VOgFZfRVaww,130000000.0,Rock
1014,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,1972,999,999,https://www.youtube.com/watch?v=DtVBCG6ThDk,171000000.0,Rock
1015,Teri Meri,"Rahat Fateh Ali Khan, Shreya Ghoshal",2011,999,999,https://www.youtube.com/watch?v=tyxswccv-VU,368000000.0,Hindi
1016,Should I Stay or Should I Go - Remastered,The Clash,1982,999,999,https://www.youtube.com/watch?v=BN1WwnEDWAM,144000000.0,Rock
1017,Raabta,"Pritam, Arijit Singh",2012,999,999,https://www.youtube.com/watch?v=zlt38OOqwDc,163000000.0,Hindi
1018,Yesterday - Remastered 2009,The Beatles,1965,999,999,https://www.youtube.com/watch?v=wXTJBr9tt8Q,101000000.0,Rock
1019,Prem Ratan Dhan Payo,Palak Muchhal,2015,999,999,https://www.youtube.com/watch?v=bPk9bSvQQoc,1021000000.0,Hindi
1020,Teri Ore,"Pritam, Rahat Fateh Ali Khan, Shreya Ghoshal, Mayur Puri",2008,999,999,https://www.youtube.com/watch?v=CWfCp96-yck,181000000.0,Hindi
1021,More Than a Feeling,Boston,1976,999,999,https://www.youtube.com/watch?v=t4QK8RxCAwo,75000000.0,Rock
1022,Johnny B. Goode,Chuck Berry,1959,999,999,https://www.youtube.com/watch?v=6swgiM9vSEE,100000000.0,Rock
1023,Somebody To Love - Remastered 2011,Queen,1976,999,999,https://www.youtube.com/watch?v=kijpcUv-b8M,517000000.0,Rock
1024,Mr. Brightside,The Killers,2004,999,999,https://www.youtube.com/watch?v=gGdGFtwCNBE,614000000.0,Rock
1025,Paranoid - 2012 - Remaster,Black Sabbath,1970,999,999,https://www.youtube.com/watch?v=cen1SvpTsYk,102000000.0,Rock
1026,Love You Zindagi,"Amit Trivedi, Jasleen Royal, Kausar Munir",2016,999,999,https://www.youtube.com/watch?v=bw7bVpI5VcM,114000000.0,Hindi
1027,Saturday Saturday,"Shaarib Toshi, Badshah, Indeep Bakshi, Akriti Kakar",2014,999,999,https://www.youtube.com/watch?v=OljkSVLIt6c,168000000.0,Hindi
1028,The Breakup Song,"Pritam, Arijit Singh, Badshah, Jonita Gandhi, Nakash Aziz",2016,999,999,https://www.youtube.com/watch?v=kd5KqlmcHNo,509000000.0,Hindi
1029,Sajdaa,"Shankar-Ehsaan-Loy, Rahat Fateh Ali Khan, Shankar Mahadevan, Richa Sharma",2010,999,999,https://www.youtube.com/watch?v=P4fzOSVy6-o,96000000.0,Hindi
1030,Purple Rain,Prince,1984,999,999,https://www.youtube.com/watch?v=bm03wqLY3Nc,77000000.0,Rock
1031,Nothing Else Matters (Remastered),Metallica,1991,999,999,https://www.youtube.com/watch?v=tAGnKpE4NCI,1560000000.0,Rock
1032,Song 2,Blur,2000,999,999,https://www.youtube.com/watch?v=SSbBvKaM6sk,220000000.0,Rock
1033,I Was Made For Lovin' You,KISS,1979,999,999,https://www.youtube.com/watch?v=ZhIsAZO5gl0,955000000.0,Rock
1034,Main Rang Sharbaton Ka,"Atif Aslam, Chinmayi Sripaada, Pritam",2013,999,999,https://www.youtube.com/watch?v=RBCk1SyC1PA,157000000.0,Hindi
1035,My Girl,The Temptations,1965,999,999,https://www.youtube.com/watch?v=eepLY8J4E6c,59000000.0,R&B
1036,What A Wonderful World,Louis Armstrong,1968,999,999,https://www.youtube.com/watch?v=A3yCcXgbKrE,132000000.0,R&B
1037,Enter Sandman (Remastered),Metallica,1991,999,999,https://www.youtube.com/watch?v=CD-E-LDc384,758000000.0,Rock
1038,Ain't No Sunshine,Bill Withers,1971,999,999,https://www.youtube.com/watch?v=Nuanwn3v-2I,52000000.0,R&B
1039,Go Your Own Way - 2004 Remaster,Fleetwood Mac,1977,999,999,https://www.youtube.com/watch?v=p8Ojjn35kP8,53000000.0,Rock
1040,Superstition - Single Version,Stevie Wonder,2002,999,999,https://www.youtube.com/watch?v=0CFuCYNx-1g,176000000.0,R&B
1041,"Party On My Mind (From ""Race 2"")","KK, Shefali Alvares, Yo Yo Honey Singh, Pritam",2014,999,999,https://www.youtube.com/watch?v=UJpjx0ssWHE,68000000.0,Hindi
1042,The Lion Sleeps Tonight (Wimoweh),The Tokens,1994,999,999,https://www.youtube.com/watch?v=OQlByoPdG6c,58000000.0,Pop
1043,Like a Rolling Stone,Bob Dylan,1965,999,999,https://www.youtube.com/watch?v=IwOfCgkyEj0,59000000.0,Rock
